# AdaptiveNGram/1
# 22-EDO major: exact degree mapping of the JI major prior; weights unchanged.
# Degrees: 1=0, 2=4, 3=7, 4=9, 5=13, 6=16, 7=20.
lead	2	0,0	-0.1
lead	2	0,4	0.22
lead	2	0,7	0.02
lead	2	0,9	0.04
lead	2	0,13	0.02
lead	2	0,16	0.08
lead	2	0,20	0.09
lead	2	4,0	0.22
lead	2	4,7	0.12
lead	2	4,9	0.04
lead	2	4,16	0.08
lead	2	4,20	0.03
lead	2	7,0	0.02
lead	2	7,4	0.22
lead	2	7,7	-0.1
lead	2	7,9	0.14
lead	2	7,13	0.03
lead	2	7,16	0.08
lead	2	7,20	0.03
lead	2	9,4	0.1
lead	2	9,7	0.24
lead	2	9,9	-0.06
lead	2	9,13	0.1
lead	2	9,16	0.08
lead	2	9,20	0.03
lead	2	13,0	0.02
lead	2	13,4	0.1
lead	2	13,7	0.03
lead	2	13,9	0.14
lead	2	13,13	-0.1
lead	2	13,16	0.22
lead	2	13,20	0.03
lead	2	16,4	0.1
lead	2	16,9	0.04
lead	2	16,13	0.19
lead	2	16,16	-0.02
lead	2	16,20	0.15
lead	2	20,0	0.22
lead	2	20,4	0.1
lead	2	20,9	0.04
lead	2	20,16	0.18
lead	2	20,20	-0.07
lead	3	0,4,0	0.08
lead	3	0,4,7	0.16
lead	3	0,7,13	0.04
lead	3	0,13,7	0.02
lead	3	0,16,13	0.08
lead	3	0,20,16	0.08
lead	3	4,0,20	0.06
lead	3	4,7,4	0.06
lead	3	4,7,9	0.1
lead	3	4,13,0	0.1
lead	3	4,20,0	0.12
lead	3	7,4,0	0.2
lead	3	7,4,7	0.1
lead	3	7,4,9	0.05
lead	3	7,9,7	0.1
lead	3	7,9,13	0.1
lead	3	7,13,0	0.02
lead	3	9,4,0	0.1
lead	3	9,7,0	0.07
lead	3	9,7,4	0.11
lead	3	9,13,16	0.16
lead	3	13,7,0	0.05
lead	3	13,9,7	0.12
lead	3	13,9,13	0.08
lead	3	13,16,9	0.05
lead	3	13,16,13	0.12
lead	3	13,16,20	0.14
lead	3	13,20,0	0.16
lead	3	16,13,9	0.15
lead	3	16,13,16	0.08
lead	3	16,20,0	0.18
lead	3	20,0,4	0.1
lead	3	20,0,20	0.05
lead	3	20,16,13	0.12
lead	3	20,16,20	0.06
lead	4	0,0,0,0	-0.4
lead	4	0,4,0,4	-0.24
lead	4	0,4,7,4	0.07
lead	4	0,4,7,9	0.08
lead	4	0,7,0,7	-0.24
lead	4	0,9,0,9	-0.24
lead	4	0,13,0,13	-0.24
lead	4	0,16,0,16	-0.24
lead	4	0,20,0,20	-0.24
lead	4	0,20,16,13	0.07
lead	4	4,0,4,0	-0.24
lead	4	4,4,4,4	-0.4
lead	4	4,7,4,7	-0.24
lead	4	4,7,9,13	0.08
lead	4	4,9,4,9	-0.24
lead	4	4,13,4,13	-0.24
lead	4	4,16,4,16	-0.24
lead	4	4,20,4,20	-0.24
lead	4	7,0,7,0	-0.24
lead	4	7,4,0,4	0.07
lead	4	7,4,0,20	0.05
lead	4	7,4,7,4	-0.24
lead	4	7,4,20,0	0.12
lead	4	7,7,7,7	-0.4
lead	4	7,9,7,9	-0.24
lead	4	7,9,13,16	0.09
lead	4	7,13,7,13	-0.24
lead	4	7,16,7,16	-0.24
lead	4	7,20,7,20	-0.24
lead	4	9,0,9,0	-0.24
lead	4	9,4,9,4	-0.24
lead	4	9,4,20,0	0.14
lead	4	9,7,4,0	0.13
lead	4	9,7,9,7	-0.24
lead	4	9,9,9,9	-0.4
lead	4	9,13,9,13	-0.24
lead	4	9,13,16,13	0.08
lead	4	9,13,16,20	0.1
lead	4	9,16,9,16	-0.24
lead	4	9,20,9,20	-0.24
lead	4	13,0,13,0	-0.24
lead	4	13,4,13,4	-0.24
lead	4	13,7,13,7	-0.24
lead	4	13,9,7,4	0.09
