# AdaptiveNGram/1
# Exact degree-by-degree copy of ji_major_171.ngram.txt; weights unchanged.
# 31-EDO major: 1=0, 2=5, 3=10, 4=13, 5=18, 6=23, 7=28.
lead	2	0,0	-0.1
lead	2	0,5	0.22
lead	2	0,10	0.02
lead	2	0,13	0.04
lead	2	0,18	0.02
lead	2	0,23	0.08
lead	2	0,28	0.09
lead	2	5,0	0.22
lead	2	5,10	0.12
lead	2	5,13	0.04
lead	2	5,23	0.08
lead	2	5,28	0.03
lead	2	10,0	0.02
lead	2	10,5	0.22
lead	2	10,10	-0.1
lead	2	10,13	0.14
lead	2	10,18	0.03
lead	2	10,23	0.08
lead	2	10,28	0.03
lead	2	13,5	0.1
lead	2	13,10	0.24
lead	2	13,13	-0.06
lead	2	13,18	0.1
lead	2	13,23	0.08
lead	2	13,28	0.03
lead	2	18,0	0.02
lead	2	18,5	0.1
lead	2	18,10	0.03
lead	2	18,13	0.14
lead	2	18,18	-0.1
lead	2	18,23	0.22
lead	2	18,28	0.03
lead	2	23,5	0.1
lead	2	23,13	0.04
lead	2	23,18	0.19
lead	2	23,23	-0.02
lead	2	23,28	0.15
lead	2	28,0	0.22
lead	2	28,5	0.1
lead	2	28,13	0.04
lead	2	28,23	0.18
lead	2	28,28	-0.07
lead	3	0,5,0	0.08
lead	3	0,5,10	0.16
lead	3	0,10,18	0.04
lead	3	0,18,10	0.02
lead	3	0,23,18	0.08
lead	3	0,28,23	0.08
lead	3	5,0,28	0.06
lead	3	5,10,5	0.06
lead	3	5,10,13	0.1
lead	3	5,18,0	0.1
lead	3	5,28,0	0.12
lead	3	10,5,0	0.2
lead	3	10,5,10	0.1
lead	3	10,5,13	0.05
lead	3	10,13,10	0.1
lead	3	10,13,18	0.1
lead	3	10,18,0	0.02
lead	3	13,5,0	0.1
lead	3	13,10,0	0.07
lead	3	13,10,5	0.11
lead	3	13,18,23	0.16
lead	3	18,10,0	0.05
lead	3	18,13,10	0.12
lead	3	18,13,18	0.08
lead	3	18,23,13	0.05
lead	3	18,23,18	0.12
lead	3	18,23,28	0.14
lead	3	18,28,0	0.16
lead	3	23,18,13	0.15
lead	3	23,18,23	0.08
lead	3	23,28,0	0.18
lead	3	28,0,5	0.1
lead	3	28,0,28	0.05
lead	3	28,23,18	0.12
lead	3	28,23,28	0.06
lead	4	0,0,0,0	-0.4
lead	4	0,5,0,5	-0.24
lead	4	0,5,10,5	0.07
lead	4	0,5,10,13	0.08
lead	4	0,10,0,10	-0.24
lead	4	0,13,0,13	-0.24
lead	4	0,18,0,18	-0.24
lead	4	0,23,0,23	-0.24
lead	4	0,28,0,28	-0.24
lead	4	0,28,23,18	0.07
lead	4	5,0,5,0	-0.24
lead	4	5,5,5,5	-0.4
lead	4	5,10,5,10	-0.24
lead	4	5,10,13,18	0.08
lead	4	5,13,5,13	-0.24
lead	4	5,18,5,18	-0.24
lead	4	5,23,5,23	-0.24
lead	4	5,28,5,28	-0.24
lead	4	10,0,10,0	-0.24
lead	4	10,5,0,5	0.07
lead	4	10,5,0,28	0.05
lead	4	10,5,10,5	-0.24
lead	4	10,5,28,0	0.12
lead	4	10,10,10,10	-0.4
lead	4	10,13,10,13	-0.24
lead	4	10,13,18,23	0.09
lead	4	10,18,10,18	-0.24
lead	4	10,23,10,23	-0.24
lead	4	10,28,10,28	-0.24
lead	4	13,0,13,0	-0.24
lead	4	13,5,13,5	-0.24
lead	4	13,5,28,0	0.14
lead	4	13,10,5,0	0.13
lead	4	13,10,13,10	-0.24
lead	4	13,13,13,13	-0.4
lead	4	13,18,13,18	-0.24
lead	4	13,18,23,18	0.08
lead	4	13,18,23,28	0.1
lead	4	13,23,13,23	-0.24
lead	4	13,28,13,28	-0.24
lead	4	18,0,18,0	-0.24
lead	4	18,5,18,5	-0.24
lead	4	18,10,18,10	-0.24
lead	4	18,13,10,5	0.09
lead	4	18,13,18,13	-0.24
lead	4	18,18,18,18	-0.4
lead	4	18,23,18,13	0.08
lead	4	18,23,18,23	-0.24
lead	4	18,23,28,0	0.34
lead	4	18,28,18,28	-0.24
lead	4	23,0,23,0	-0.24
lead	4	23,5,18,0	0.1
lead	4	23,5,23,5	-0.24
lead	4	23,10,23,10	-0.24
lead	4	23,13,23,13	-0.24
lead	4	23,18,13,10	0.1
lead	4	23,18,23,18	-0.24
lead	4	23,23,23,23	-0.4
lead	4	23,28,0,5	0.08
lead	4	23,28,23,28	-0.24
lead	4	28,0,28,0	-0.24
lead	4	28,5,28,5	-0.24
lead	4	28,10,28,10	-0.24
lead	4	28,13,28,13	-0.24
lead	4	28,18,28,18	-0.24
lead	4	28,23,18,13	0.08
lead	4	28,23,28,23	-0.24
lead	4	28,28,28,28	-0.4
lead	5	0,0,0,0,0	-0.75
lead	5	0,5,0,5,0	-0.6
lead	5	0,5,10,13,18	0.07
lead	5	0,10,0,10,0	-0.6
lead	5	0,13,0,13,0	-0.6
lead	5	0,18,0,18,0	-0.6
