# AdaptiveNGram/1
# 19-EDO major: exact degree mapping of the JI major prior; weights unchanged.
# Degrees: 1=0, 2=3, 3=6, 4=8, 5=11, 6=14, 7=17.
lead	2	0,0	-0.1
lead	2	0,3	0.22
lead	2	0,6	0.02
lead	2	0,8	0.04
lead	2	0,11	0.02
lead	2	0,14	0.08
lead	2	0,17	0.09
lead	2	3,0	0.22
lead	2	3,6	0.12
lead	2	3,8	0.04
lead	2	3,14	0.08
lead	2	3,17	0.03
lead	2	6,0	0.02
lead	2	6,3	0.22
lead	2	6,6	-0.1
lead	2	6,8	0.14
lead	2	6,11	0.03
lead	2	6,14	0.08
lead	2	6,17	0.03
lead	2	8,3	0.1
lead	2	8,6	0.24
lead	2	8,8	-0.06
lead	2	8,11	0.1
lead	2	8,14	0.08
lead	2	8,17	0.03
lead	2	11,0	0.02
lead	2	11,3	0.1
lead	2	11,6	0.03
lead	2	11,8	0.14
lead	2	11,11	-0.1
lead	2	11,14	0.22
lead	2	11,17	0.03
lead	2	14,3	0.1
lead	2	14,8	0.04
lead	2	14,11	0.19
lead	2	14,14	-0.02
lead	2	14,17	0.15
lead	2	17,0	0.22
lead	2	17,3	0.1
lead	2	17,8	0.04
lead	2	17,14	0.18
lead	2	17,17	-0.07
lead	3	0,3,0	0.08
lead	3	0,3,6	0.16
lead	3	0,6,11	0.04
lead	3	0,11,6	0.02
lead	3	0,14,11	0.08
lead	3	0,17,14	0.08
lead	3	3,0,17	0.06
lead	3	3,6,3	0.06
lead	3	3,6,8	0.1
lead	3	3,11,0	0.1
lead	3	3,17,0	0.12
lead	3	6,3,0	0.2
lead	3	6,3,6	0.1
lead	3	6,3,8	0.05
lead	3	6,8,6	0.1
lead	3	6,8,11	0.1
lead	3	6,11,0	0.02
lead	3	8,3,0	0.1
lead	3	8,6,0	0.07
lead	3	8,6,3	0.11
lead	3	8,11,14	0.16
lead	3	11,6,0	0.05
lead	3	11,8,6	0.12
lead	3	11,8,11	0.08
lead	3	11,14,8	0.05
lead	3	11,14,11	0.12
lead	3	11,14,17	0.14
lead	3	11,17,0	0.16
lead	3	14,11,8	0.15
lead	3	14,11,14	0.08
lead	3	14,17,0	0.18
lead	3	17,0,3	0.1
lead	3	17,0,17	0.05
lead	3	17,14,11	0.12
lead	3	17,14,17	0.06
lead	4	0,0,0,0	-0.4
lead	4	0,3,0,3	-0.24
lead	4	0,3,6,3	0.07
lead	4	0,3,6,8	0.08
lead	4	0,6,0,6	-0.24
lead	4	0,8,0,8	-0.24
lead	4	0,11,0,11	-0.24
lead	4	0,14,0,14	-0.24
lead	4	0,17,0,17	-0.24
lead	4	0,17,14,11	0.07
lead	4	3,0,3,0	-0.24
lead	4	3,3,3,3	-0.4
lead	4	3,6,3,6	-0.24
lead	4	3,6,8,11	0.08
lead	4	3,8,3,8	-0.24
lead	4	3,11,3,11	-0.24
lead	4	3,14,3,14	-0.24
lead	4	3,17,3,17	-0.24
lead	4	6,0,6,0	-0.24
lead	4	6,3,0,3	0.07
lead	4	6,3,0,17	0.05
lead	4	6,3,6,3	-0.24
lead	4	6,3,17,0	0.12
lead	4	6,6,6,6	-0.4
lead	4	6,8,6,8	-0.24
lead	4	6,8,11,14	0.09
lead	4	6,11,6,11	-0.24
lead	4	6,14,6,14	-0.24
lead	4	6,17,6,17	-0.24
lead	4	8,0,8,0	-0.24
lead	4	8,3,8,3	-0.24
